index,date,team_name,opp_name,goals,opp_goals,game_outcome,overtimes,empty1,shots,pen_min,goals_pp,chances_pp,goals_sh,empty2,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,season,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
rs.38,20131227,CAR,PIT,3,4,L,OT,,34,2,0,,0,,26,2,0,,0,2014,65,46,58.6,48,38,55.8,32,25,56.1,67.5,91.4
rs.39,20131229,CAR,TOR,2,5,L,,,43,6,1,,0,,27,6,0,,0,2014,69,42,62.2,56,31,64.4,27,38,41.5,66.4,81.8
rs.40,20131231,CAR,MTL,5,4,W,OT,,42,14,2,,0,,25,20,2,,0,2014,56,30,65.1,35,23,60.3,38,19,66.7,57.5,102.5
rs.41,20140102,CAR,WSH,4,3,W,OT,,33,2,1,,0,,41,8,0,,0,2014,45,68,39.8,36,49,42.4,26,35,42.6,28.8,103.8
rs.42,20140104,CAR,NYI,3,2,W,,,30,4,0,,0,,40,4,1,,0,2014,57,58,49.6,41,40,50.6,28,19,59.6,30.3,107.5
rs.43,20140105,CAR,NSH,2,1,W,,,25,4,0,,0,,32,4,1,,0,2014,51,63,44.7,35,50,41.2,27,24,52.9,47.6,108.3
rs.44,20140109,CAR,TOR,6,1,W,,,36,9,2,,1,,26,17,0,,0,2014,44,58,43.1,36,39,48.0,28,20,58.3,54.8,107.1
rs.45,20140110,CAR,CBJ,0,3,L,,,36,6,0,,0,,24,6,1,,0,2014,45,43,51.1,40,32,55.6,27,22,55.1,48.5,90.5
rs.46,20140113,CAR,CGY,0,2,L,,,23,8,0,,0,,29,4,1,,0,2014,46,48,48.9,33,37,47.1,25,21,54.3,65.0,96.2
rs.47,20140118,CAR,FLA,3,2,W,,,39,10,0,,1,,39,4,0,,0,2014,52,47,52.5,37,39,48.7,35,21,62.5,58.3,101.0
rs.48,20140119,CAR,TBL,3,5,L,,,51,4,1,,0,,24,10,1,,0,2014,82,36,69.5,58,27,68.2,33,26,55.9,74.4,86.5
rs.49,20140122,CAR,PHI,3,2,W,,,32,6,0,,0,,24,6,1,,0,2014,55,43,56.1,40,33,54.8,24,17,58.5,51.7,105.6
rs.50,20140123,CAR,BUF,5,3,W,,,33,6,0,,0,,29,8,0,,0,2014,51,48,51.5,40,41,49.4,26,27,49.1,60.0,106.5
rs.52,20140125,CAR,OTT,6,3,W,,,32,6,1,,0,,26,10,0,,1,2014,38,51,42.7,33,38,46.5,31,27,53.4,57.7,109.7
rs.53,20140127,CAR,CBJ,3,2,W,,,35,0,0,,0,,24,4,0,,0,2014,50,50,50.0,37,35,51.4,24,24,50.0,60.6,102.8
rs.54,20140128,CAR,MTL,0,3,L,,,36,4,0,,0,,30,6,0,,0,2014,57,37,60.6,36,28,56.3,26,26,50.0,56.4,87.0
rs.55,20140131,CAR,STL,3,1,W,,,31,8,1,,0,,28,8,1,,0,2014,54,42,56.3,35,38,47.9,23,23,50.0,46.4,108.7
rs.56,20140204,CAR,WPG,1,2,L,,,29,2,0,,0,,27,8,0,,0,2014,51,46,52.6,42,39,51.9,29,18,61.7,41.3,95.8
rs.57,20140207,CAR,FLA,5,1,W,,,32,13,1,,0,,35,11,0,,0,2014,54,69,43.9,41,46,47.1,22,18,55.0,47.7,110.8
rs.58,20140208,CAR,MTL,1,4,L,,,32,2,0,,0,,24,4,0,,0,2014,62,41,60.2,46,32,59.0,31,23,57.4,52.8,86.6
rs.59,20140225,CAR,BUF,2,3,L,,,38,6,0,,0,,18,10,1,,0,2014,53,24,68.8,41,19,68.3,32,18,64.0,67.6,93.8
rs.60,20140227,CAR,DAL,1,4,L,,,30,33,0,,0,,34,30,0,,2,2014,36,38,48.6,27,28,49.1,12,20,37.5,37.1,92.8
rs.61,20140301,CAR,LAK,1,3,L,,,25,14,0,,0,,31,8,1,,0,2014,34,45,43.0,32,39,45.1,22,22,50.0,60.6,96.2
rs.62,20140302,CAR,ANA,3,5,L,,,52,15,0,,0,,34,19,0,,1,2014,65,50,56.5,56,36,60.9,27,23,54.0,54.5,91.8
rs.63,20140304,CAR,SJS,3,2,W,OT,,35,2,0,,0,,37,4,0,,0,2014,61,72,45.9,46,55,45.5,40,29,58.0,44.6,103.7
rs.64,20140307,CAR,NYR,2,4,L,,,24,10,0,,0,,44,10,1,,1,2014,36,59,37.9,27,46,37.0,20,23,46.5,33.8,100.2
rs.65,20140308,CAR,NJD,4,5,L,,,33,4,1,,1,,31,4,1,,1,2014,45,43,51.1,36,32,52.9,29,28,50.9,56.3,96.3
rs.66,20140311,CAR,NYR,3,1,W,,,35,8,0,,0,,25,10,0,,0,2014,48,48,50.0,37,32,53.6,27,20,57.4,30.9,108.0
rs.67,20140313,CAR,BUF,4,2,W,,,55,4,1,,0,,23,10,0,,0,2014,70,38,64.8,51,25,67.1,34,9,79.1,61.3,101.8
rs.68,20140315,CAR,BOS,1,5,L,,,30,6,0,,0,,41,8,0,,0,2014,48,56,46.2,35,45,43.8,27,29,48.2,46.2,89.4
rs.69,20140316,CAR,EDM,1,2,L,,,30,12,0,,0,,33,10,1,,0,2014,56,46,54.9,40,38,51.3,24,22,52.2,52.9,100.3
rs.70,20140318,CAR,CBJ,3,1,W,,,20,6,1,,0,,47,10,0,,0,2014,19,74,20.4,14,59,19.2,21,31,40.4,29.4,120.0
rs.71,20140321,CAR,CHI,2,3,L,,,28,10,1,,0,,25,12,0,,1,2014,25,31,44.6,16,22,42.1,14,19,42.4,52.8,95.4
rs.72,20140322,CAR,WPG,3,2,W,,,32,4,1,,0,,36,6,0,,0,2014,61,56,52.1,44,36,55.0,26,20,56.5,46.9,100.2
rs.73,20140325,CAR,NYI,4,5,L,,,28,6,2,,0,,32,8,0,,0,2014,49,42,53.8,36,35,50.7,34,24,58.6,63.6,91.0
rs.74,20140327,CAR,FLA,3,0,W,,,32,19,0,,0,,35,4,0,,0,2014,42,50,45.7,32,45,41.6,25,22,53.2,41.0,110.7
rs.75,20140329,CAR,CBJ,2,3,L,OT,,27,4,1,,0,,32,8,1,,0,2014,51,53,49.0,35,40,46.7,29,28,50.9,52.8,97.0
rs.76,20140331,CAR,OTT,1,2,L,SO,,31,6,0,,0,,29,8,0,,0,2014,55,63,46.6,46,48,48.9,29,25,53.7,48.4,99.7
rs.77,20140401,CAR,PIT,4,1,W,,,28,6,1,,0,,31,6,0,,0,2014,46,54,46.0,34,38,47.2,24,33,42.1,44.1,108.0
rs.78,20140403,CAR,DAL,4,1,W,,,32,6,2,,0,,34,30,0,,0,2014,44,52,45.8,34,38,47.2,23,23,50.0,50.0,104.2
rs.79,20140405,CAR,NJD,1,3,L,,,27,2,0,,0,,23,8,0,,0,2014,44,52,45.8,29,39,42.6,27,20,57.4,43.8,91.4
rs.80,20140408,CAR,NYR,1,4,L,,,28,6,0,,0,,36,0,2,,0,2014,52,60,46.4,36,41,46.8,29,15,65.9,55.6,97.3
rs.81,20140410,CAR,WSH,2,5,L,,,38,2,0,,1,,21,2,0,,0,2014,67,37,64.4,47,28,62.7,34,14,70.8,62.5,78.0
rs.82,20140411,CAR,DET,2,1,W,,,19,6,1,,0,,29,6,1,,0,2014,26,40,39.4,19,33,36.5,24,22,52.2,39.4,106.3
rs.83,20140413,CAR,PHI,6,5,W,SO,,38,6,1,,0,,44,19,1,,0,2014,53,66,44.5,39,51,43.3,30,21,58.8,43.3,102.8
rs.1,20131004,CBJ,CGY,3,4,L,,,32,8,1,,0,,30,8,0,,0,2014,55,40,57.9,36,32,52.9,26,17,60.5,41.3,90.0
rs.2,20131005,CBJ,NYI,3,2,W,SO,,29,4,1,,0,,30,4,1,,0,2014,55,45,55.0,36,33,52.2,25,29,46.3,48.4,99.7
rs.3,20131010,CBJ,BUF,4,1,W,,,33,17,0,,0,,27,23,0,,0,2014,39,46,45.9,33,33,50.0,25,17,59.5,39.3,111.5
rs.4,20131012,CBJ,BOS,1,3,L,,,27,13,1,,0,,36,13,0,,0,2014,43,48,47.3,29,38,43.3,19,29,39.6,63.6,90.0
rs.5,20131015,CBJ,DET,1,2,L,,,37,8,1,,0,,32,6,1,,0,2014,41,46,47.1,32,37,46.4,22,28,44.0,46.2,96.2
rs.6,20131017,CBJ,MTL,3,5,L,,,33,8,2,,0,,36,12,1,,2,2014,43,46,48.3,29,34,46.0,26,23,53.1,58.2,96.9
rs.7,20131019,CBJ,WSH,1,4,L,,,38,13,0,,0,,39,11,2,,0,2014,57,57,50.0,46,45,50.5,29,20,59.2,46.3,97.1
rs.8,20131020,CBJ,VAN,3,1,W,,,29,8,0,,0,,38,12,1,,0,2014,35,55,38.9,29,40,42.0,20,26,43.5,33.2,114.3
rs.9,20131022,CBJ,NJD,4,1,W,,,24,8,1,,0,,25,6,1,,0,2014,31,46,40.3,24,33,42.1,26,21,55.3,50.0,115.8
rs.10,20131025,CBJ,TOR,5,2,W,,,36,10,1,,1,,25,16,0,,0,2014,39,28,58.2,32,22,59.3,29,13,69.0,58.6,99.8
rs.11,20131027,CBJ,ANA,3,4,L,,,21,21,0,,1,,32,2,1,,0,2014,37,36,50.7,26,26,50.0,27,20,57.4,43.3,95.3
